id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nuance candidat 9,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nom candidat 9,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nom candidat 9,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nom candidat 9,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nom candidat 9,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Prénom candidat 9,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Prénom candidat 9,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Prénom candidat 9,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Prénom candidat 9,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Sexe candidat 9,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Sexe candidat 9,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Sexe candidat 9,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Sexe candidat 9,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Voix 9,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Voix 9,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Voix 9,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Voix 9,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/inscrits 9,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/inscrits 9,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/inscrits 9,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/inscrits 9,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/exprimés 9,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/exprimés 9,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/exprimés 9,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/exprimés 9,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Elu 9,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Elu 9,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Elu 9,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Elu 9,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Numéro de panneau 10,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Numéro de panneau 10,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Numéro de panneau 10,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Numéro de panneau 10,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nuance candidat 10,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nuance candidat 10,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nuance candidat 10,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nuance candidat 10,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nom candidat 10,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nom candidat 10,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nom candidat 10,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nom candidat 10,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Prénom candidat 10,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Prénom candidat 10,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Prénom candidat 10,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Prénom candidat 10,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Sexe candidat 10,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Sexe candidat 10,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Sexe candidat 10,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Sexe candidat 10,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Voix 10,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Voix 10,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Voix 10,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Voix 10,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/inscrits 10,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/inscrits 10,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/inscrits 10,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/inscrits 10,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/exprimés 10,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/exprimés 10,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/exprimés 10,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/exprimés 10,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Elu 10,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Elu 10,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Elu 10,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Elu 10,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Numéro de panneau 11,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Numéro de panneau 11,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Numéro de panneau 11,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Numéro de panneau 11,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nuance candidat 11,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nuance candidat 11,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nuance candidat 11,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nuance candidat 11,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nom candidat 11,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nom candidat 11,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nom candidat 11,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nom candidat 11,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Prénom candidat 11,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Prénom candidat 11,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Prénom candidat 11,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Prénom candidat 11,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Sexe candidat 11,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Sexe candidat 11,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Sexe candidat 11,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Sexe candidat 11,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Voix 11,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Voix 11,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Voix 11,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Voix 11,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/inscrits 11,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/inscrits 11,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/inscrits 11,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/inscrits 11,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/exprimés 11,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/exprimés 11,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/exprimés 11,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/exprimés 11,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Elu 11,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Elu 11,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Elu 11,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Elu 11,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Numéro de panneau 12,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Numéro de panneau 12,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Numéro de panneau 12,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Numéro de panneau 12,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nuance candidat 12,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nuance candidat 12,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nuance candidat 12,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nuance candidat 12,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nom candidat 12,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nom candidat 12,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nom candidat 12,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nom candidat 12,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Prénom candidat 12,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Prénom candidat 12,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Prénom candidat 12,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Prénom candidat 12,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Sexe candidat 12,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Sexe candidat 12,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Sexe candidat 12,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Sexe candidat 12,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Voix 12,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Voix 12,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Voix 12,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Voix 12,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/inscrits 12,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/inscrits 12,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/inscrits 12,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/inscrits 12,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",% Voix/exprimés 12,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",% Voix/exprimés 12,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",% Voix/exprimés 12,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",% Voix/exprimés 12,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Elu 12,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Elu 12,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Elu 12,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Elu 12,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Numéro de panneau 13,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Numéro de panneau 13,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Numéro de panneau 13,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Numéro de panneau 13,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nuance candidat 13,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nuance candidat 13,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nuance candidat 13,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nuance candidat 13,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Nom candidat 13,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Nom candidat 13,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Nom candidat 13,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Nom candidat 13,
26,Drôme,26001,1ère circonscription,77635,53048,"68,33%",24587,"31,67%",51948,"66,91%","97,93%",751,"0,97%","1,42%",349,"0,45%","0,66%",Prénom candidat 13,
26,Drôme,26002,2ème circonscription,97115,66048,"68,01%",31067,"31,99%",64200,"66,11%","97,20%",1192,"1,23%","1,80%",656,"0,68%","0,99%",Prénom candidat 13,
26,Drôme,26003,3ème circonscription,110892,83019,"74,86%",27873,"25,14%",80650,"72,73%","97,15%",1584,"1,43%","1,91%",785,"0,71%","0,95%",Prénom candidat 13,
26,Drôme,26004,4ème circonscription,100702,70939,"70,44%",29763,"29,56%",69374,"68,89%","97,79%",1040,"1,03%","1,47%",525,"0,52%","0,74%",Prénom candidat 13,
