id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",% Voix/inscrits 14,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",% Voix/inscrits 14,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",% Voix/inscrits 14,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",% Voix/inscrits 14,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",% Voix/inscrits 14,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",% Voix/exprimés 14,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",% Voix/exprimés 14,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",% Voix/exprimés 14,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",% Voix/exprimés 14,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",% Voix/exprimés 14,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",% Voix/exprimés 14,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Elu 14,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Elu 14,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Elu 14,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Elu 14,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Elu 14,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Elu 14,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Numéro de panneau 15,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Numéro de panneau 15,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Numéro de panneau 15,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Numéro de panneau 15,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Numéro de panneau 15,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Numéro de panneau 15,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Nuance candidat 15,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Nuance candidat 15,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Nuance candidat 15,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Nuance candidat 15,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Nuance candidat 15,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Nuance candidat 15,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Nom candidat 15,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Nom candidat 15,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Nom candidat 15,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Nom candidat 15,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Nom candidat 15,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Nom candidat 15,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Prénom candidat 15,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Prénom candidat 15,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Prénom candidat 15,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Prénom candidat 15,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Prénom candidat 15,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Prénom candidat 15,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Sexe candidat 15,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Sexe candidat 15,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Sexe candidat 15,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Sexe candidat 15,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Sexe candidat 15,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Sexe candidat 15,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Voix 15,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Voix 15,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Voix 15,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Voix 15,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Voix 15,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Voix 15,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",% Voix/inscrits 15,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",% Voix/inscrits 15,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",% Voix/inscrits 15,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",% Voix/inscrits 15,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",% Voix/inscrits 15,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",% Voix/inscrits 15,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",% Voix/exprimés 15,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",% Voix/exprimés 15,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",% Voix/exprimés 15,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",% Voix/exprimés 15,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",% Voix/exprimés 15,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",% Voix/exprimés 15,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Elu 15,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Elu 15,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Elu 15,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Elu 15,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Elu 15,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Elu 15,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Numéro de panneau 16,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Numéro de panneau 16,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Numéro de panneau 16,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Numéro de panneau 16,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Numéro de panneau 16,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Numéro de panneau 16,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Nuance candidat 16,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Nuance candidat 16,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Nuance candidat 16,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Nuance candidat 16,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Nuance candidat 16,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Nuance candidat 16,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Nom candidat 16,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Nom candidat 16,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Nom candidat 16,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Nom candidat 16,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Nom candidat 16,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Nom candidat 16,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Prénom candidat 16,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Prénom candidat 16,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Prénom candidat 16,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Prénom candidat 16,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Prénom candidat 16,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Prénom candidat 16,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Sexe candidat 16,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Sexe candidat 16,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Sexe candidat 16,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Sexe candidat 16,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Sexe candidat 16,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Sexe candidat 16,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Voix 16,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Voix 16,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Voix 16,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Voix 16,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Voix 16,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Voix 16,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",% Voix/inscrits 16,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",% Voix/inscrits 16,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",% Voix/inscrits 16,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",% Voix/inscrits 16,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",% Voix/inscrits 16,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",% Voix/inscrits 16,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",% Voix/exprimés 16,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",% Voix/exprimés 16,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",% Voix/exprimés 16,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",% Voix/exprimés 16,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",% Voix/exprimés 16,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",% Voix/exprimés 16,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Elu 16,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Elu 16,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Elu 16,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Elu 16,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Elu 16,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Elu 16,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Numéro de panneau 17,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Numéro de panneau 17,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Numéro de panneau 17,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Numéro de panneau 17,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Numéro de panneau 17,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Numéro de panneau 17,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Nuance candidat 17,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Nuance candidat 17,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Nuance candidat 17,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Nuance candidat 17,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Nuance candidat 17,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Nuance candidat 17,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Nom candidat 17,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Nom candidat 17,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Nom candidat 17,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Nom candidat 17,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Nom candidat 17,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Nom candidat 17,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Prénom candidat 17,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Prénom candidat 17,
56,Morbihan,56003,3ème circonscription,98154,70510,"71,84%",27644,"28,16%",68573,"69,86%","97,25%",1343,"1,37%","1,90%",594,"0,61%","0,84%",Prénom candidat 17,
56,Morbihan,56004,4ème circonscription,113628,82009,"72,17%",31619,"27,83%",80659,"70,99%","98,35%",1011,"0,89%","1,23%",339,"0,30%","0,41%",Prénom candidat 17,
56,Morbihan,56005,5ème circonscription,80820,56585,"70,01%",24235,"29,99%",55146,"68,23%","97,46%",1128,"1,40%","1,99%",311,"0,38%","0,55%",Prénom candidat 17,
56,Morbihan,56006,6ème circonscription,93830,67504,"71,94%",26326,"28,06%",65525,"69,83%","97,07%",1404,"1,50%","2,08%",575,"0,61%","0,85%",Prénom candidat 17,
56,Morbihan,56001,1ère circonscription,115573,86228,"74,61%",29345,"25,39%",84561,"73,17%","98,07%",1251,"1,08%","1,45%",416,"0,36%","0,48%",Sexe candidat 17,
56,Morbihan,56002,2ème circonscription,113726,84942,"74,69%",28784,"25,31%",82978,"72,96%","97,69%",1402,"1,23%","1,65%",562,"0,49%","0,66%",Sexe candidat 17,
